3.2736e-08,1.088e-07,1.8486e-07,2.6092e-07,3.3699e-07,4.1305e-07,4.8911e-07,5.6518e-07,6.4124e-07,7.173e-07,7.9336e-07,8.6943e-07,9.4549e-07,1.0216e-06,1.0976e-06,1.1737e-06,1.2497e-06,1.3258e-06,1.4019e-06,1.4779e-06,1.554e-06,1.6301e-06,1.7061e-06,1.7822e-06,1.8582e-06,1.9343e-06,2.0104e-06,2.0864e-06,2.1625e-06,2.2386e-06,2.3146e-06,2.3907e-06,2.4667e-06,2.5428e-06,2.6189e-06,0,0,0,0,0,0,0,0,0,0,0
3.3289e-08,9.1731e-08,1.5017e-07,2.0861e-07,2.6705e-07,3.255e-07,3.8394e-07,4.4238e-07,5.0082e-07,5.5926e-07,6.177e-07,6.7614e-07,7.3458e-07,7.9303e-07,8.5147e-07,9.0991e-07,9.6835e-07,1.0268e-06,1.0852e-06,1.1437e-06,1.2021e-06,1.2606e-06,1.319e-06,1.3774e-06,1.4359e-06,1.4943e-06,1.5528e-06,1.6112e-06,1.6696e-06,1.7281e-06,1.7865e-06,1.845e-06,1.9034e-06,1.9618e-06,2.0203e-06,2.0787e-06,2.1372e-06,2.1956e-06,2.2541e-06,2.3125e-06,2.3709e-06,2.4294e-06,2.4878e-06,2.5463e-06,2.6047e-06,2.6631e-06
1.5763e-07,4.6135e-07,7.6508e-07,1.0688e-06,1.3725e-06,1.6762e-06,1.98e-06,2.2837e-06,2.5874e-06,2.8911e-06,3.1949e-06,3.4986e-06,3.8023e-06,4.106e-06,4.4098e-06,4.7135e-06,5.0172e-06,5.3209e-06,5.6247e-06,5.9284e-06,6.2321e-06,6.5358e-06,6.8395e-06,7.1433e-06,7.447e-06,7.7507e-06,8.0544e-06,8.3582e-06,8.6619e-06,8.9656e-06,9.2693e-06,9.573e-06,9.8768e-06,1.018e-05,1.0484e-05,1.0788e-05,1.1092e-05,1.1395e-05,1.1699e-05,1.2003e-05,1.2307e-05,1.261e-05,0,0,0,0
7.2746e-07,2.0046e-06,3.2817e-06,4.5588e-06,5.8359e-06,7.113e-06,8.3901e-06,9.6672e-06,1.0944e-05,1.2221e-05,1.3498e-05,1.4776e-05,1.6053e-05,1.733e-05,1.8607e-05,1.9884e-05,2.1161e-05,2.2438e-05,2.3715e-05,2.4992e-05,2.6269e-05,2.7546e-05,2.8823e-05,3.01e-05,3.1377e-05,3.2655e-05,3.3932e-05,3.5209e-05,3.6486e-05,3.7763e-05,3.904e-05,4.0317e-05,4.1594e-05,4.2871e-05,4.4148e-05,4.5425e-05,4.6702e-05,4.7979e-05,4.9256e-05,5.0533e-05,5.181e-05,5.3087e-05,5.4364e-05,5.5641e-05,5.6918e-05,5.8195e-05
