0.5778,1.9191,3.2587,4.5966,5.9328,7.2672,8.6,9.931,11.26,12.588,13.914,15.238,16.561,17.882,19.201,20.519,21.834,23.149,24.461,25.772,27.081,28.388,29.694,30.998,32.301,33.602,34.901,36.198,37.494,38.788,40.081,41.371,42.661,43.948,45.234,0,0,0,0,0,0,0,0,0,0,0
0.5778,1.5914,2.604,3.6156,4.6263,5.636,6.6447,7.6524,8.6592,9.665,10.67,11.674,12.677,13.678,14.679,15.679,16.678,17.676,18.674,19.67,20.665,21.659,22.652,23.645,24.636,25.626,26.616,27.604,28.592,29.578,30.564,31.548,32.532,33.515,34.497,35.477,36.457,37.436,38.414,39.391,40.368,41.343,42.317,43.29,44.263,45.234
0.5778,1.6902,2.8015,3.9115,5.0204,6.1281,7.2347,8.3401,9.4443,10.547,11.649,12.75,13.849,14.948,16.045,17.141,18.236,19.33,20.422,21.513,22.604,23.693,24.781,25.867,26.953,28.038,29.121,30.203,31.284,32.364,33.443,34.52,35.597,36.672,37.746,38.819,39.891,40.962,42.032,43.1,44.167,45.234,0,0,0,0
0.5778,1.5914,2.604,3.6156,4.6263,5.6359,6.6446,7.6523,8.6591,9.6649,10.67,11.673,12.676,13.678,14.679,15.679,16.678,17.676,18.673,19.669,20.664,21.658,22.652,23.644,24.635,25.625,26.615,27.603,28.591,29.577,30.563,31.547,32.531,33.513,34.495,35.476,36.456,37.435,38.413,39.39,40.366,41.341,42.315,43.288,44.26,45.232
